sample_id,source_index,split,defect_type,source_pack,threshold,dense_threshold,geometry_threshold,pred_center_x,pred_center_y,pred_width,pred_length,pred_depth,pred_angle_deg,pred_angle_rad,type_prob_rectangular_notch,type_prob_rotated_rect,pred_defect_type,dense_iou,dense_dice,dense_area_error,geometry_iou,geometry_dice,geometry_area_error,center_abs_error_m,width_abs_error_m,length_abs_error_m,depth_abs_error_m,angle_abs_error_deg,empty_prediction,fallback_used,component_area_px,depth_source,type_probability_source,notes
rot_p3_0016,215,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.0011290940456092358,0.00086461246246472,0.014471800455856738,0.009561241343852809,0.001500000013038516,-27.997579827256345,-0.4886499505755685,0.050000000000000044,0.95,rotated_rect,0.8980263157894737,0.9462738301559792,0.06440071556350627,0.8049132947976878,0.8919135308246597,0.23434704830053668,0.0003948430509147215,0.0004717996343970299,0.0015612412244081497,0.0009999999310821295,2.0024206180357,0.0,0.0,595.0,train_median_depth,angle_magnitude_sigmoid,
rot_p3_0017,216,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,-0.0029520876705646515,0.00021253690647426993,0.008164935556894497,0.006114940425934491,0.001500000013038516,-18.654568605542295,-0.32558364270588036,0.050000000000000044,0.95,rotated_rect,0.9156626506024096,0.9559748427672956,0.02074688796680498,0.9215686274509803,0.9591836734693877,0.03319502074688797,0.00021787044412769095,0.00016493536531925201,0.0001149405725300312,0.0004999999655410647,1.3454320538508426,0.0,0.0,236.0,train_median_depth,angle_magnitude_sigmoid,
rot_p3_0019,218,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.0029646658804267645,0.0009851447539404035,0.015948841605942256,0.007386807467801782,0.001500000013038516,10.208047013513777,0.1781640305841895,0.1498197257742786,0.8501802742257214,rotated_rect,0.9598603839441536,0.9795191451469278,0.0017825311942959,0.9425675675675675,0.9704347826086956,0.049910873440285206,3.8329904715514126e-05,5.1159411668777466e-05,0.0003868071362376213,0.0005000000819563866,0.20804673040821342,0.0,0.0,562.0,train_median_depth,angle_magnitude_sigmoid,
rot_p3_0020,219,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.0015842750435695052,-0.0009380611008964479,0.01445340796502521,0.008196215627648154,0.001500000013038516,23.5534005635827,0.41108438987560614,0.050000000000000044,0.95,rotated_rect,0.9242957746478874,0.9606587374199451,0.05169340463458111,0.9248747913188647,0.9609713790112749,0.05525846702317291,0.00010458830659801844,0.0004534078761935234,0.0001962156966328621,0.0004999999655410647,3.553399904189561,0.0,0.0,532.0,train_median_depth,angle_magnitude_sigmoid,
rot_p3_0021,220,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,-0.0030454350635409355,0.0006775368237867951,0.008832030403110912,0.006949976837526687,0.001500000013038516,-35.0,-0.6108652381980153,0.050000000000000044,0.95,rotated_rect,0.8407407407407408,0.9134808853118712,0.07083333333333333,0.775974025974026,0.8738574040219378,0.2791666666666667,0.0003256483890259784,0.0008320296183228493,0.0009499769657850266,0.0,4.999999554707955,0.0,0.0,257.0,train_median_depth,angle_magnitude_sigmoid,
rot_p3_0022,221,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,1.1430064660089556e-05,0.0002624167827889323,0.0132305663286217,0.009892304473610648,0.001500000013038516,-30.41734090843346,-0.5308827485537269,0.050000000000000044,0.95,rotated_rect,0.8836363636363637,0.9382239382239382,0.08148148148148149,0.800302571860817,0.8890756302521008,0.2037037037037037,0.00026266559399248983,0.001230565831065178,0.000892304815351963,0.0005000000819563866,10.417340249040322,0.0,0.0,496.0,train_median_depth,angle_magnitude_sigmoid,
rot_p3_0023,222,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.0029583184514194727,-0.001061599119566381,0.016151912184899406,0.007627020113390599,0.001500000013038516,-9.944535844221548,-0.17356489306425993,0.1613552669677779,0.8386447330322221,rotated_rect,0.9168110918544194,0.9566003616636528,0.0285204991087344,0.9121951219512195,0.9540816326530612,0.0962566844919786,7.43760670221738e-05,0.00015191175043582916,0.0006270199082791805,0.0009999999310821295,0.055464438884015976,0.0,0.0,545.0,train_median_depth,angle_magnitude_sigmoid,
rot_p3_0024,223,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.0017538204556331038,-4.482794611249119e-05,0.014336518138157341,0.009787333112705488,0.001500000013038516,25.53667135441063,0.44569899513418526,0.050000000000000044,0.95,rotated_rect,0.856198347107438,0.9225289403383793,0.005357142857142857,0.7968526466380543,0.8869426751592356,0.24285714285714285,0.0002577486407948194,0.0003365175798535347,0.0017873328179121017,0.0,4.463329090881416,0.0,0.0,563.0,train_median_depth,angle_magnitude_sigmoid,
rot_p3_0025,224,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,-0.0029520869720727205,-0.000988700776360929,0.008143602870361349,0.005987249108727902,0.001500000013038516,20.100507611692734,0.35082003914622006,0.050000000000000044,0.95,rotated_rect,0.9588477366255144,0.9789915966386554,0.016666666666666666,0.9755102040816327,0.987603305785124,0.016666666666666666,4.9227373200656584e-05,0.00014360249042510986,1.2750737369060516e-05,0.0005000000819563866,0.10050695229959672,0.0,0.0,236.0,train_median_depth,angle_magnitude_sigmoid,
rot_p3_0026,225,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,3.2185736927203834e-05,0.0009419532143510878,0.012736964750383373,0.010068909994449402,0.001500000013038516,-31.37187622974585,-0.5475425327372101,0.050000000000000044,0.95,rotated_rect,0.9238938053097345,0.9604415823367065,0.016697588126159554,0.8448275862068966,0.9158878504672897,0.1836734693877551,6.637285966318564e-05,0.0007369648665189743,0.0010689105838537216,0.0009999999310821295,1.371875784453806,0.0,0.0,548.0,train_median_depth,angle_magnitude_sigmoid,
rot_p3_0027,226,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.002085893414914608,0.00018663886294234544,0.01565605786141359,0.009135517303655189,0.001500000013038516,-12.494641091474023,-0.2180726259011997,0.07598350140523102,0.924016498594769,rotated_rect,0.7611464968152867,0.864376130198915,0.025,0.696,0.8207547169811321,0.2714285714285714,0.0009329656808968178,0.0003439430147409439,0.0021355170756578445,0.0004999999655410647,7.505359567919115,0.0,0.0,546.0,train_median_depth,angle_magnitude_sigmoid,
rot_p3_0028,227,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.0013599013909697533,0.001050943392328918,0.014687906481661909,0.008952011195683306,0.001500000013038516,13.160581826069716,0.22969548434304426,0.061792221724173424,0.9382077782758266,rotated_rect,0.9173838209982789,0.9569120287253142,0.010714285714285714,0.8549618320610687,0.9218106995884774,0.16964285714285715,0.0001490732983742687,0.0006879055872559547,0.0009520109742879868,0.0005000000819563866,3.1605815429641524,0.0,0.0,554.0,train_median_depth,angle_magnitude_sigmoid,
rot_p3_0029,228,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,-0.003045495366677642,0.00014013417239766568,0.008498116631303893,0.006733659121663847,0.001500000013038516,35.0,0.6108652381980153,0.050000000000000044,0.95,rotated_rect,0.9314516129032258,0.964509394572025,0.004166666666666667,0.8356643356643356,0.9104761904761904,0.1875,0.00014733435542990024,0.0004981160163879395,0.0007336591370403767,0.0009999999310821295,4.999999554707955,0.0,0.0,239.0,train_median_depth,angle_magnitude_sigmoid,
rot_p3_0030,229,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.00022569029533769935,-0.0004489430575631559,0.012034193973296156,0.010495260254183656,0.001500000013038516,6.956517794224226,0.1214141399827861,0.34250011446033946,0.6574998855396605,rotated_rect,0.7969018932874354,0.8869731800766284,0.07024029574861368,0.750373692077728,0.8573868488471392,0.1645101663585952,0.000595482926342195,3.4193508327007294e-05,0.0014952607452869415,0.0004999999655410647,13.043482865168912,0.0,0.0,501.0,train_median_depth,angle_magnitude_sigmoid,
rot_p3_0031,230,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.001694319536909461,0.0016354875406250358,0.015746187219349856,0.0074589250927599125,0.001500000013038516,-33.2102676020921,-0.5796285151249092,0.050000000000000044,0.95,rotated_rect,0.7932862190812721,0.8847290640394089,0.18100358422939067,0.780373831775701,0.8766404199475065,0.04838709677419355,0.0014521177272227102,0.00025381334125995636,0.0004589250311255455,0.0,3.2102671568000574,0.0,0.0,448.0,train_median_depth,angle_magnitude_sigmoid,
rot_p3_0032,231,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.0012610920239239931,-0.0009895438561215997,0.01355776533514877,0.00812267135209148,0.001500000013038516,-2.986953536387091,-0.05213217381404299,0.661730506620399,0.338269493379601,rectangular_notch,0.8208191126279863,0.901593252108716,0.09464285714285714,0.8489326765188834,0.9182948490230906,0.010714285714285714,0.00023913669563835961,0.0004422347992658615,0.00012267101556062698,0.0009999999310821295,7.013046746718473,0.0,0.0,504.0,train_median_depth,angle_magnitude_sigmoid,
rot_p3_0033,232,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,-0.0030104974284768105,0.0010145503329113126,0.007971467816977834,0.005951246387184906,0.001500000013038516,9.51184778999999,0.166013061884046,0.18183724376863686,0.8181627562313631,rotated_rect,0.991701244813278,0.9958333333333333,0.0,0.9669421487603306,0.9831932773109243,0.016666666666666666,1.794174636894906e-05,2.8532929718494415e-05,4.8753805458545685e-05,0.0004999999655410647,0.4881524931055736,0.0,0.0,240.0,train_median_depth,angle_magnitude_sigmoid,
rot_p3_0034,233,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,-0.0001989553275052458,0.0005057363887317479,0.012607614944447593,0.010145134321132095,0.001500000013038516,0.593541774341162,0.010359258210382473,0.8128778756237982,0.18712212437620185,rectangular_notch,0.7924528301886793,0.8842105263157894,0.06481481481481481,0.6929698708751794,0.8186440677966101,0.18518518518518517,0.0005434634460846002,0.0006076144054532051,0.0011451346799731255,0.0,29.406458670950883,0.0,0.0,505.0,train_median_depth,angle_magnitude_sigmoid,
rot_p3_0035,234,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.0027309872675687075,-0.001001464668661356,0.016143202579247937,0.0074309655830131875,0.001500000013038516,18.4920391903361,0.32274696927919133,0.050000000000000044,0.95,rotated_rect,0.9357638888888888,0.9668161434977578,0.01601423487544484,0.9141914191419142,0.9551724137931035,0.06405693950177936,0.00026901674549256586,0.0001432020217180252,0.0004309653304517269,0.0005000000819563866,1.5079614690570367,0.0,0.0,553.0,train_median_depth,angle_magnitude_sigmoid,
rot_p3_0036,235,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.0010558924404904246,-7.481130887754261e-05,0.013837232947248049,0.008188602172886769,0.001500000013038516,-7.157288427709602,-0.12491824857842071,0.32759204954380106,0.6724079504561989,rotated_rect,0.7792869269949066,0.8759541984732825,0.12857142857142856,0.7788309636650869,0.8756660746003553,0.010714285714285714,0.00045036459444602146,0.00016276724636554718,0.00018860213458538055,0.0004999999655410647,12.842712231683535,0.0,0.0,488.0,train_median_depth,angle_magnitude_sigmoid,
rot_p3_0037,236,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,-0.0028857921715825796,0.0001098900829674676,0.008515023782823778,0.00654749294150773,0.001500000013038516,-28.595556810116932,-0.4990866177776274,0.050000000000000044,0.95,rotated_rect,0.6749116607773852,0.8059071729957806,0.025,0.638095238095238,0.7790697674418605,0.15,0.0011157507036241676,0.0005150232464075089,0.0005474928766489029,0.0,18.595556527011368,0.0,0.0,234.0,train_median_depth,angle_magnitude_sigmoid,
rot_p3_0038,237,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,4.737213021144271e-05,0.0010743319289758801,0.012034835116604536,0.008975300361191235,0.001500000013038516,6.735184828045249,0.11755115097975771,0.35930200089538733,0.6406979991046127,rotated_rect,0.8987108655616943,0.9466537342386033,0.08719851576994433,0.9267857142857143,0.9620018535681186,0.0018552875695732839,8.814390123481644e-05,3.483518958091736e-05,2.4699606001377106e-05,0.0005000000819563866,3.2648154550603152,0.0,0.0,492.0,train_median_depth,angle_magnitude_sigmoid,
rot_p3_0039,238,train,rotated_rect,pilot_v3_rotated_rect,0.5,0.6,0.5,0.0029412987641990185,-5.3469950216822326e-05,0.016435540586564962,0.007582297878265172,0.001500000013038516,29.30623586506516,0.5114903072114357,0.050000000000000044,0.95,rotated_rect,0.9532062391681109,0.9760425909494232,0.0125,0.9003215434083601,0.9475465313028765,0.11071428571428571,7.940323496092959e-05,0.00043554045259952545,0.0005822977982461452,0.0009999999310821295,0.6937645802268833,0.0,0.0,567.0,train_median_depth,angle_magnitude_sigmoid,
rot_v7_0002,249,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,-0.003093552077189088,0.0009147163946181536,0.008120570533960451,0.006303478399957511,0.001500000013038516,27.736317262496186,0.4840900586082988,0.050000000000000044,0.95,rotated_rect,0.9271255060728745,0.9621848739495799,0.016666666666666666,0.8783269961977186,0.9352226720647774,0.058333333333333334,0.00012659102541534784,0.00012056995183229446,0.0003034784458577633,0.0004999999655410647,7.736316603103049,0.0,0.0,236.0,train_median_depth,angle_magnitude_sigmoid,
rot_v7_0003,250,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,-0.0016667831223458052,-0.0008231492829509079,0.007921801850123485,0.006292777266742594,0.001500000013038516,11.993749295219686,0.2093304148603329,0.08856772597580298,0.911432274024197,rotated_rect,0.864,0.927038626609442,0.058333333333333334,0.8415094339622642,0.9139344262295082,0.03333333333333333,0.00024309010360544107,7.819849997758865e-05,0.00029277708381414413,0.0004999999655410647,8.006251364173451,0.0,0.0,226.0,train_median_depth,angle_magnitude_sigmoid,
rot_v7_0004,251,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,-0.0014757432509213686,0.00012160777987446636,0.008071908125068871,0.007619734840827257,0.001500000013038516,23.423728133645653,0.408821179024143,0.050000000000000044,0.95,rotated_rect,0.8208955223880597,0.9016393442622951,0.03333333333333333,0.7752442996742671,0.8733944954128441,0.2708333333333333,0.00012400339767282406,7.19074159860611e-05,0.001619734801352024,0.0004999999655410647,3.423727474252516,0.0,0.0,248.0,train_median_depth,angle_magnitude_sigmoid,
rot_v7_0009,256,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,-0.0029694424010813236,0.0009373571374453604,0.008285816804380461,0.006577180165649758,0.001500000013038516,-31.620491802732886,-0.5518816930575662,0.050000000000000044,0.95,rotated_rect,0.932,0.9648033126293996,0.0125,0.8786764705882353,0.9354207436399217,0.12916666666666668,6.969865583476266e-05,0.00028581637889146805,0.0005771801806986332,0.0004999999655410647,1.6204913574408408,0.0,0.0,243.0,train_median_depth,angle_magnitude_sigmoid,
rot_v7_0010,257,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,-0.0018117207800969481,-0.0005576629773713648,0.008931179618928248,0.006121968275271011,0.001500000013038516,-33.46635421409019,-0.584098069674553,0.050000000000000044,0.95,rotated_rect,0.8235294117647058,0.9032258064516129,0.05439330543933055,0.8285714285714286,0.90625,0.14225941422594143,0.0005411394646699016,0.0009311791509389877,0.0001219683326780796,0.0004999999655410647,3.466353768798143,0.0,0.0,226.0,train_median_depth,angle_magnitude_sigmoid,
rot_v7_0011,258,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,-0.0016893346328288317,0.00012331105244811624,0.008141931377750858,0.006824153710057989,0.001500000013038516,-24.192867043973223,-0.4222451854145605,0.050000000000000044,0.95,rotated_rect,0.8288973384030418,0.9064449064449065,0.012552301255230125,0.8422939068100358,0.914396887159533,0.1506276150627615,0.0002259495826661458,0.00014193076640367508,0.0008241538889706135,0.0004999999655410647,5.807133401318822,0.0,0.0,242.0,train_median_depth,angle_magnitude_sigmoid,
rot_v7_0014,261,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,-0.003049029503017664,0.0010057358304038644,0.008117213180673148,0.006119760826537998,0.001500000013038516,-10.127067738981395,-0.17675067561772306,0.15329053465349796,0.846709465346502,rotated_rect,0.8968253968253969,0.9456066945606695,0.008333333333333333,0.8517110266159695,0.919917864476386,0.029166666666666667,4.9363841165588526e-05,0.00011721253395080566,0.00011976063251495361,0.0004999999655410647,9.872932920411742,0.0,0.0,238.0,train_median_depth,angle_magnitude_sigmoid,
rot_v7_0015,262,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,-0.0019091040594503284,-0.0008256750297732651,0.008516539588658743,0.005990404322714645,0.001500000013038516,-23.853553654654718,-0.4163230495748512,0.050000000000000044,0.95,rotated_rect,0.828125,0.905982905982906,0.05,0.875,0.9333333333333333,0.0625,0.0004446968996913022,0.0005165394395589828,9.595882147550583e-06,0.0004999999655410647,3.8535529952615803,0.0,0.0,228.0,train_median_depth,angle_magnitude_sigmoid,
rot_v7_0016,263,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,-0.0014212274691089988,0.0004302767338231206,0.008076799353260167,0.006830046212446638,0.001500000013038516,-22.553113493727466,-0.39362608704150576,0.050000000000000044,0.95,rotated_rect,0.8188679245283019,0.9004149377593361,0.008333333333333333,0.8453237410071942,0.9161793372319688,0.1375,0.0004374279156005253,7.679872214794159e-05,0.0008300463669002056,0.0004999999655410647,2.5531128343343283,0.0,0.0,242.0,train_median_depth,angle_magnitude_sigmoid,
rot_v7_0020,267,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,-0.003033987246453762,0.0010253835935145617,0.008056840672856874,0.0060825092716781624,0.001500000013038516,-10.306660491697016,-0.17988516046533062,0.14568081704917102,0.854319182950829,rotated_rect,0.9629629629629629,0.9811320754716981,0.0125,0.975609756097561,0.9876543209876543,0.025,4.241999006764579e-05,5.6840479373931885e-05,8.25091265141964e-05,0.0004999999655410647,0.3066602085914525,0.0,0.0,237.0,train_median_depth,angle_magnitude_sigmoid,
rot_v7_0024,271,train,rotated_rect,pilot_v7_topup_rotated_rect,0.5,0.6,0.5,-0.0031720069237053394,0.0008866308489814401,0.008346142774745338,0.006306791701745514,0.001500000013038516,32.11968383752057,0.5605942376643414,0.050000000000000044,0.95,rotated_rect,0.7107142857142857,0.8308977035490606,0.004166666666666667,0.6822742474916388,0.8111332007952287,0.09583333333333334,0.0009031614668470219,0.00034614279866218567,0.00030679162591695786,0.0004999999655410647,22.119683554415005,0.0,0.0,239.0,train_median_depth,angle_magnitude_sigmoid,
